machine_id,bucket,time_us,total_cpu,peak_cpu,total_mem,peak_mem,disk_io,n_tasks
7,5785639,1735691700000000,0.229678,0.232178,0.362429,0.372391,0.0,2
7,5785640,1735692000000000,0.219755,0.297034,0.376439,0.408136,0.0,1
7,5785641,1735692300000000,0.216262,0.28899,0.350565,0.385205,0.0,4
7,5785642,1735692600000000,0.207759,0.214527,0.33267,0.366121,0.0,5
7,5785643,1735692900000000,0.198508,0.267976,0.386151,0.38822,0.0,3
7,5785644,1735693200000000,0.245249,0.271534,0.345621,0.373539,0.0,2
7,5785645,1735693500000000,0.569349,0.574749,0.437932,0.46609,0.004578,6
7,5785646,1735693800000000,0.52244,0.546929,0.437971,0.475694,0.004031,4
7,5785647,1735694100000000,0.521264,0.585975,0.473068,0.483607,0.030139,5
7,5785648,1735694400000000,0.21374,0.267007,0.335172,0.366626,0.0,5
7,5785649,1735694700000000,0.226128,0.245213,0.370021,0.397585,0.0,2
7,5785650,1735695000000000,0.216727,0.274261,0.399872,0.435021,0.0,4
7,5785651,1735695300000000,0.228991,0.285617,0.403125,0.430857,0.0,7
7,5785652,1735695600000000,0.219114,0.278542,0.350257,0.384355,0.0,5
7,5785653,1735695900000000,0.217937,0.261189,0.32412,0.338503,0.0,8
7,5785654,1735696200000000,0.263435,0.328951,0.369177,0.375482,0.092926,3
7,5785655,1735696500000000,0.210546,0.261855,0.399917,0.414451,0.0,3
7,5785656,1735696800000000,0.249519,0.259551,0.4229,0.455502,0.0,8
7,5785657,1735697100000000,0.246044,0.310864,0.400231,0.405497,0.0,4
7,5785658,1735697400000000,0.229074,0.254975,0.428233,0.453751,0.0,5
7,5785659,1735697700000000,0.18533,0.241732,0.434033,0.473536,0.0,1
7,5785660,1735698000000000,0.220559,0.27457,0.357867,0.393667,0.0,2
7,5785661,1735698300000000,0.210735,0.237609,0.43322,0.460067,0.0,3
7,5785662,1735698600000000,0.220362,0.233296,0.366705,0.39841,0.0,7
7,5785663,1735698900000000,0.200867,0.256463,0.411097,0.415756,0.0,1
7,5785664,1735699200000000,0.233613,0.301535,0.410107,0.430061,0.0,3
7,5785665,1735699500000000,0.23773,0.304788,0.304123,0.3254,0.0,5
7,5785666,1735699800000000,0.24106,0.291181,0.345722,0.37703,0.0,1
7,5785667,1735700100000000,0.213121,0.231313,0.325741,0.337045,0.0,3
7,5785668,1735700400000000,0.20093,0.226227,0.299044,0.303303,0.0,0
7,5785669,1735700700000000,0.22633,0.2867,0.414388,0.442313,0.0,3
7,5785670,1735701000000000,0.251609,0.284478,0.470814,0.490518,0.102361,3
7,5785671,1735701300000000,0.221249,0.279849,0.36713,0.400822,0.0,7
7,5785672,1735701600000000,0.228141,0.252897,0.414016,0.433275,0.0,4
7,5785673,1735701900000000,0.215771,0.216277,0.434905,0.468756,0.0,4
7,5785674,1735702200000000,0.210938,0.259217,0.382161,0.402475,0.0,1
7,5785675,1735702500000000,0.231849,0.279922,0.380135,0.411443,0.0,2
7,5785676,1735702800000000,0.218091,0.268295,0.366504,0.395334,0.0,8
7,5785677,1735703100000000,0.227263,0.248718,0.401045,0.411688,0.0,1
7,5785678,1735703400000000,0.229135,0.294021,0.415185,0.427561,0.0,5
7,5785679,1735703700000000,0.226255,0.265253,0.397662,0.433629,0.0,2
7,5785680,1735704000000000,0.230041,0.291032,0.397613,0.406853,0.0,6
7,5785681,1735704300000000,0.204646,0.253533,0.369578,0.397478,0.0,4
7,5785682,1735704600000000,0.203547,0.236833,0.307523,0.313328,0.0,3
7,5785683,1735704900000000,0.219233,0.273603,0.41264,0.442846,0.0,5
7,5785684,1735705200000000,0.219666,0.265664,0.325498,0.33443,0.0,1
7,5785685,1735705500000000,0.210598,0.251455,0.398485,0.422247,0.0,6
7,5785686,1735705800000000,0.224338,0.276223,0.408748,0.431318,0.0,3
7,5785687,1735706100000000,0.236348,0.243223,0.337104,0.345245,0.0,4
7,5785688,1735706400000000,0.241375,0.314196,0.360169,0.379825,0.0,2
7,5785689,1735706700000000,0.245421,0.272227,0.470756,0.505926,0.0,3
7,5785690,1735707000000000,0.196334,0.214309,0.365537,0.392759,0.0,2
7,5785691,1735707300000000,0.199066,0.26081,0.320865,0.360571,0.0,5
7,5785692,1735707600000000,0.214786,0.233284,0.40721,0.438593,0.0,3
7,5785693,1735707900000000,0.221445,0.301107,0.346599,0.372337,0.0,2
7,5785694,1735708200000000,0.647468,0.681108,0.449793,0.472321,0.171026,7
7,5785695,1735708500000000,0.641812,0.665542,0.545425,0.582922,0.033277,5
7,5785696,1735708800000000,0.64628,0.651245,0.489533,0.510614,0.001292,5
7,5785697,1735709100000000,0.2287,0.232044,0.392892,0.408999,0.0,4
7,5785698,1735709400000000,0.196067,0.203678,0.336116,0.369496,0.0,5
7,5785699,1735709700000000,0.26218,0.262583,0.420051,0.457661,0.008742,0
7,5785700,1735710000000000,0.220378,0.246545,0.384472,0.403629,0.0,0
7,5785701,1735710300000000,0.238915,0.263752,0.280052,0.285542,0.0,5
7,5785702,1735710600000000,0.20956,0.243967,0.388626,0.412961,0.0,3
7,5785703,1735710900000000,0.230338,0.248972,0.369029,0.398664,0.0,3
7,5785704,1735711200000000,0.221802,0.226821,0.434299,0.449245,0.0,1
7,5785705,1735711500000000,0.235423,0.241116,0.398206,0.428121,0.0,7
7,5785706,1735711800000000,0.216424,0.230996,0.405995,0.427237,0.0,5
7,5785707,1735712100000000,0.247928,0.273255,0.358353,0.370407,0.0,1
7,5785708,1735712400000000,0.193143,0.204982,0.335997,0.361178,0.0,2
7,5785709,1735712700000000,0.237089,0.266298,0.381955,0.397513,0.0,1
7,5785710,1735713000000000,0.222137,0.295915,0.363323,0.394796,0.0,7
7,5785711,1735713300000000,0.20167,0.222598,0.424105,0.424228,0.0,0
7,5785712,1735713600000000,0.255137,0.268609,0.383165,0.415892,0.046988,5
7,5785713,1735713900000000,0.253277,0.306459,0.339654,0.351917,0.065812,1
7,5785714,1735714200000000,0.18267,0.221941,0.330831,0.369216,0.0,3
7,5785715,1735714500000000,0.223182,0.226962,0.416716,0.447082,0.0,6
7,5785716,1735714800000000,0.232702,0.295727,0.374755,0.384397,0.0,2
7,5785717,1735715100000000,0.227951,0.285178,0.370954,0.410106,0.0,4
7,5785718,1735715400000000,0.24728,0.325463,0.428955,0.448939,0.0,2
7,5785719,1735715700000000,0.243537,0.318602,0.348648,0.369565,0.0,1
7,5785720,1735716000000000,0.224773,0.271513,0.289264,0.325644,0.0,2
7,5785721,1735716300000000,0.260988,0.31587,0.357231,0.393967,0.023768,3
7,5785722,1735716600000000,0.236863,0.269624,0.392586,0.420461,0.0,7
7,5785723,1735716900000000,0.575963,0.64704,0.491607,0.530745,0.006067,5
7,5785724,1735717200000000,0.572346,0.616571,0.437904,0.451059,0.107287,4
7,5785725,1735717500000000,0.676799,0.702843,0.577522,0.586816,0.0011,12
7,5785726,1735717800000000,0.640146,0.640905,0.530591,0.531761,0.052922,7
7,5785727,1735718100000000,0.647044,0.69396,0.542026,0.55588,0.11362,8
7,5785728,1735718400000000,0.650107,0.692141,0.544322,0.568427,0.189935,10
7,5785729,1735718700000000,0.226402,0.291352,0.3273,0.339515,0.0,3
7,5785730,1735719000000000,0.216518,0.231478,0.387896,0.411081,0.0,7
7,5785731,1735719300000000,0.196295,0.261527,0.405001,0.406937,0.0,7
7,5785732,1735719600000000,0.240917,0.24214,0.429933,0.444097,0.0,3
7,5785733,1735719900000000,0.212721,0.259706,0.403303,0.433223,0.0,5
7,5785734,1735720200000000,0.256359,0.288107,0.410251,0.414424,0.02872,3
7,5785735,1735720500000000,0.225472,0.251993,0.309418,0.338012,0.0,2
7,5785736,1735720800000000,0.24281,0.277473,0.384386,0.414918,0.0,2
7,5785737,1735721100000000,0.231356,0.249243,0.342711,0.365462,0.0,4
7,5785738,1735721400000000,0.243671,0.258345,0.436572,0.472015,0.0,0
7,5785739,1735721700000000,0.230266,0.294675,0.425808,0.463991,0.0,3
7,5785740,1735722000000000,0.224233,0.242454,0.34046,0.341848,0.0,3
7,5785741,1735722300000000,0.239678,0.298636,0.382048,0.409212,0.0,5
7,5785742,1735722600000000,0.264748,0.321656,0.402602,0.412089,0.053016,3
7,5785743,1735722900000000,0.215144,0.217816,0.411332,0.427659,0.0,2
7,5785744,1735723200000000,0.234309,0.304794,0.314983,0.339909,0.0,2
7,5785745,1735723500000000,0.219906,0.283054,0.288582,0.317073,0.0,2
7,5785746,1735723800000000,0.229109,0.292794,0.381714,0.415322,0.0,2
7,5785747,1735724100000000,0.220759,0.285494,0.276009,0.304224,0.0,7
7,5785748,1735724400000000,0.181161,0.227765,0.369749,0.400845,0.0,1
7,5785749,1735724700000000,0.216397,0.295867,0.399427,0.42339,0.0,4
7,5785750,1735725000000000,0.237992,0.252324,0.43274,0.437423,0.0,6
7,5785751,1735725300000000,0.206226,0.212013,0.347276,0.348134,0.0,3
7,5785752,1735725600000000,0.236577,0.29291,0.389249,0.410441,0.0,4
7,5785753,1735725900000000,0.223305,0.24682,0.404217,0.432839,0.0,4
7,5785754,1735726200000000,0.216553,0.265212,0.328765,0.333119,0.0,5
7,5785755,1735726500000000,0.236305,0.267641,0.419321,0.436492,0.0,4
7,5785756,1735726800000000,0.232259,0.258941,0.392264,0.402511,0.0,2
7,5785757,1735727100000000,0.22757,0.29903,0.355432,0.378115,0.0,3
7,5785758,1735727400000000,0.238286,0.24965,0.389055,0.404676,0.0,1
7,5785759,1735727700000000,0.223656,0.238775,0.372706,0.380765,0.0,7
7,5785760,1735728000000000,0.190396,0.243823,0.397842,0.398017,0.0,2
7,5785761,1735728300000000,0.213194,0.275802,0.360199,0.37306,0.0,1
7,5785762,1735728600000000,0.187521,0.254098,0.374716,0.395362,0.0,1
7,5785763,1735728900000000,0.579293,0.597785,0.477915,0.515084,0.010212,4
7,5785764,1735729200000000,0.583592,0.654161,0.466743,0.475842,0.027059,5
7,5785765,1735729500000000,0.584411,0.633175,0.511405,0.531895,0.000226,4
7,5785766,1735729800000000,0.228804,0.294661,0.344211,0.36687,0.0,3
7,5785767,1735730100000000,0.237423,0.242904,0.415121,0.44109,0.0,6
7,5785768,1735730400000000,0.191621,0.220173,0.390757,0.403899,0.0,4
7,5785769,1735730700000000,0.218064,0.260053,0.345718,0.349697,0.0,4
7,5785770,1735731000000000,0.194532,0.240688,0.376637,0.413491,0.0,3
7,5785771,1735731300000000,0.21355,0.221476,0.343955,0.382065,0.0,3
7,5785772,1735731600000000,0.249093,0.292185,0.32301,0.340539,0.0,1
7,5785773,1735731900000000,0.239678,0.292917,0.359998,0.383221,0.0,4
7,5785774,1735732200000000,0.231921,0.260849,0.37916,0.380321,0.0,2
7,5785775,1735732500000000,0.216731,0.25679,0.396712,0.398601,0.0,3
7,5785776,1735732800000000,0.564049,0.587454,0.503396,0.506463,0.00588,10
7,5785777,1735733100000000,0.5853,0.65494,0.541162,0.570712,0.006704,6
7,5785778,1735733400000000,0.239992,0.287929,0.344751,0.35384,0.0,6
7,5785779,1735733700000000,0.227378,0.27148,0.364514,0.371892,0.0,5
7,5785780,1735734000000000,0.191458,0.267006,0.432785,0.433118,0.0,1
7,5785781,1735734300000000,0.221883,0.275078,0.300416,0.301332,0.0,4
7,5785782,1735734600000000,0.591846,0.614232,0.489068,0.505283,0.016757,10
7,5785783,1735734900000000,0.640761,0.692101,0.481407,0.503074,0.007878,5
7,5785784,1735735200000000,0.613811,0.690741,0.507018,0.53018,0.121265,12
7,5785785,1735735500000000,0.197984,0.199868,0.351916,0.370233,0.0,5
7,5785786,1735735800000000,0.234723,0.28485,0.406239,0.424622,0.0,3
7,5785787,1735736100000000,0.230069,0.242616,0.390745,0.420871,0.0,5
7,5785788,1735736400000000,0.224183,0.2895,0.326239,0.337822,0.0,2
7,5785789,1735736700000000,0.259451,0.310705,0.367281,0.37679,0.001014,4
7,5785790,1735737000000000,0.23143,0.306389,0.380996,0.415169,0.0,3
7,5785791,1735737300000000,0.208391,0.261957,0.402512,0.430083,0.0,0
7,5785792,1735737600000000,0.229346,0.230723,0.477589,0.496664,0.0,4
7,5785793,1735737900000000,0.214851,0.255679,0.40331,0.414326,0.0,6
7,5785794,1735738200000000,0.242802,0.315095,0.344481,0.349944,0.0,3
7,5785795,1735738500000000,0.225058,0.243642,0.375016,0.376513,0.0,4
7,5785796,1735738800000000,0.226839,0.23347,0.386633,0.420727,0.0,3
7,5785797,1735739100000000,0.194037,0.251628,0.347137,0.370873,0.0,2
7,5785798,1735739400000000,0.221104,0.261305,0.396197,0.39803,0.0,1
7,5785799,1735739700000000,0.218987,0.222795,0.28579,0.292134,0.0,4
7,5785800,1735740000000000,0.201564,0.223957,0.392673,0.403856,0.0,3
7,5785801,1735740300000000,0.216013,0.242153,0.356549,0.367072,0.0,3
7,5785802,1735740600000000,0.227844,0.281272,0.375357,0.397293,0.0,1
7,5785803,1735740900000000,0.219922,0.25765,0.435602,0.451579,0.0,8
7,5785804,1735741200000000,0.194582,0.233557,0.317643,0.352932,0.0,5
7,5785805,1735741500000000,0.215082,0.27961,0.386188,0.414964,0.0,3
7,5785806,1735741800000000,0.211576,0.233849,0.405808,0.442238,0.0,2
7,5785807,1735742100000000,0.223483,0.277289,0.385033,0.419545,0.0,2
7,5785808,1735742400000000,0.22154,0.250944,0.312971,0.349826,0.0,1
7,5785809,1735742700000000,0.212591,0.246061,0.428423,0.467623,0.0,2
7,5785810,1735743000000000,0.211888,0.25636,0.365707,0.378175,0.0,1
7,5785811,1735743300000000,0.22121,0.276862,0.356322,0.364709,0.0,0
7,5785812,1735743600000000,0.237334,0.312949,0.370647,0.377254,0.0,5
7,5785813,1735743900000000,0.225016,0.246536,0.36347,0.388593,0.0,6
7,5785814,1735744200000000,0.245615,0.253915,0.338358,0.365597,0.0,5
7,5785815,1735744500000000,0.240397,0.274701,0.390737,0.394251,0.0,5
7,5785816,1735744800000000,0.24694,0.290678,0.36254,0.395383,0.0,5
7,5785817,1735745100000000,0.244635,0.262876,0.412458,0.443781,0.0,4
7,5785818,1735745400000000,0.248133,0.319373,0.40755,0.432689,0.0,4
7,5785819,1735745700000000,0.199243,0.263151,0.434762,0.452186,0.0,4
7,5785820,1735746000000000,0.231654,0.271147,0.372613,0.37876,0.0,1
7,5785821,1735746300000000,0.559045,0.59505,0.463536,0.48376,0.071948,7
7,5785822,1735746600000000,0.562298,0.565557,0.438015,0.444381,0.043998,4
7,5785823,1735746900000000,0.523242,0.566194,0.570869,0.595068,0.005541,7
7,5785824,1735747200000000,0.231833,0.279493,0.407626,0.420024,0.0,3
7,5785825,1735747500000000,0.221354,0.292684,0.349777,0.359669,0.0,6
7,5785826,1735747800000000,0.253247,0.293335,0.456363,0.474005,0.010363,1
7,5785827,1735748100000000,0.195029,0.207619,0.422507,0.445735,0.0,1
7,5785828,1735748400000000,0.206153,0.220557,0.318102,0.332801,0.0,5
7,5785829,1735748700000000,0.187409,0.200198,0.335454,0.373998,0.0,4
7,5785830,1735749000000000,0.589511,0.664593,0.501036,0.501272,0.037226,7
7,5785831,1735749300000000,0.627657,0.691128,0.476876,0.513391,0.039293,14
7,5785832,1735749600000000,0.219202,0.285183,0.372857,0.372885,0.0,7
7,5785833,1735749900000000,0.221819,0.289053,0.406115,0.414783,0.0,3
7,5785834,1735750200000000,0.229904,0.237555,0.325536,0.36539,0.0,2
7,5785835,1735750500000000,0.217907,0.274081,0.387987,0.417111,0.0,0
7,5785836,1735750800000000,0.226588,0.282935,0.426046,0.451826,0.0,5
7,5785837,1735751100000000,0.22706,0.245046,0.39548,0.424523,0.0,5
7,5785838,1735751400000000,0.20478,0.244033,0.368648,0.38498,0.0,4
7,5785839,1735751700000000,0.218307,0.271302,0.349683,0.381052,0.0,2
7,5785840,1735752000000000,0.233355,0.305142,0.414908,0.421103,0.0,2
7,5785841,1735752300000000,0.236714,0.245548,0.335773,0.367529,0.0,5
7,5785842,1735752600000000,0.243373,0.314748,0.394892,0.432473,0.0,5
7,5785843,1735752900000000,0.226038,0.299831,0.380134,0.414441,0.0,1
7,5785844,1735753200000000,0.226404,0.300293,0.424266,0.453852,0.0,3
7,5785845,1735753500000000,0.233503,0.23389,0.358416,0.384471,0.0,3
7,5785846,1735753800000000,0.209294,0.226974,0.353344,0.374187,0.0,2
7,5785847,1735754100000000,0.208556,0.263856,0.32332,0.339129,0.0,9
7,5785848,1735754400000000,0.217754,0.243493,0.393705,0.428331,0.0,5
7,5785849,1735754700000000,0.19705,0.201936,0.352015,0.377913,0.0,6
7,5785850,1735755000000000,0.227324,0.28836,0.345081,0.362477,0.0,3
7,5785851,1735755300000000,0.238883,0.241171,0.352937,0.384328,0.0,1
7,5785852,1735755600000000,0.207219,0.242901,0.394011,0.396175,0.0,7
7,5785853,1735755900000000,0.227833,0.303639,0.335623,0.368148,0.0,3
7,5785854,1735756200000000,0.208676,0.243894,0.33247,0.364898,0.0,8
7,5785855,1735756500000000,0.201702,0.274653,0.40645,0.415591,0.0,5
7,5785856,1735756800000000,0.257,0.28972,0.383305,0.384812,0.001165,3
7,5785857,1735757100000000,0.20196,0.229695,0.408904,0.437452,0.0,2
7,5785858,1735757400000000,0.196972,0.205563,0.354566,0.362561,0.0,6
7,5785859,1735757700000000,0.223865,0.252512,0.378308,0.418149,0.0,4
7,5785860,1735758000000000,0.224833,0.251792,0.384944,0.385311,0.0,2
7,5785861,1735758300000000,0.23201,0.299734,0.436695,0.445887,0.0,6
7,5785862,1735758600000000,0.256022,0.329615,0.441843,0.443525,0.002807,1
7,5785863,1735758900000000,0.206012,0.207766,0.418234,0.44954,0.0,1
7,5785864,1735759200000000,0.209588,0.217449,0.348203,0.371351,0.0,2
7,5785865,1735759500000000,0.248958,0.300417,0.347662,0.3816,0.0,2
7,5785866,1735759800000000,0.236904,0.275684,0.413348,0.451853,0.0,0
7,5785867,1735760100000000,0.234401,0.258152,0.437111,0.461516,0.0,3
7,5785868,1735760400000000,0.209382,0.230175,0.419797,0.429067,0.0,3
7,5785869,1735760700000000,0.240266,0.25824,0.384615,0.388321,0.0,5
7,5785870,1735761000000000,0.234457,0.276493,0.411172,0.445823,0.0,1
7,5785871,1735761300000000,0.223412,0.22481,0.40801,0.417814,0.0,3
7,5785872,1735761600000000,0.209471,0.268582,0.379273,0.415013,0.0,3
7,5785873,1735761900000000,0.221921,0.245952,0.385367,0.420499,0.0,2
7,5785874,1735762200000000,0.249673,0.283819,0.391313,0.416426,0.0,4
7,5785875,1735762500000000,0.200309,0.242473,0.338584,0.362744,0.0,2
7,5785876,1735762800000000,0.205604,0.222512,0.344519,0.382552,0.0,2
7,5785877,1735763100000000,0.2087,0.279396,0.344985,0.375226,0.0,4
7,5785878,1735763400000000,0.212605,0.267173,0.310442,0.337774,0.0,4
7,5785879,1735763700000000,0.219717,0.28934,0.382615,0.400045,0.0,1
7,5785880,1735764000000000,0.237254,0.27529,0.381416,0.400776,0.0,3
7,5785881,1735764300000000,0.228305,0.262902,0.410385,0.425942,0.0,5
7,5785882,1735764600000000,0.221095,0.240067,0.427812,0.465665,0.0,4
7,5785883,1735764900000000,0.224986,0.268573,0.431717,0.457242,0.0,5
7,5785884,1735765200000000,0.231232,0.278685,0.43767,0.468884,0.0,7
7,5785885,1735765500000000,0.189729,0.223323,0.336122,0.33761,0.0,2
7,5785886,1735765800000000,0.239289,0.250919,0.326473,0.36057,0.0,4
7,5785887,1735766100000000,0.205125,0.226973,0.409023,0.425729,0.0,2
7,5785888,1735766400000000,0.212017,0.213157,0.429491,0.458978,0.0,4
7,5785889,1735766700000000,0.226128,0.251659,0.441384,0.442985,0.0,3
7,5785890,1735767000000000,0.218643,0.265103,0.395925,0.43168,0.0,2
7,5785891,1735767300000000,0.228765,0.305222,0.3002,0.326593,0.0,6
7,5785892,1735767600000000,0.222553,0.236785,0.392518,0.410818,0.0,7
7,5785893,1735767900000000,0.214792,0.219229,0.397395,0.409537,0.0,4
7,5785894,1735768200000000,0.247518,0.271223,0.436714,0.449155,0.0,2
7,5785895,1735768500000000,0.232745,0.245289,0.438646,0.450782,0.0,6
7,5785896,1735768800000000,0.225438,0.28108,0.415289,0.42053,0.0,5
7,5785897,1735769100000000,0.232465,0.232925,0.357872,0.376424,0.0,7
7,5785898,1735769400000000,0.207304,0.285773,0.331392,0.349531,0.0,4
7,5785899,1735769700000000,0.259146,0.327599,0.41206,0.428537,0.072471,3
7,5785900,1735770000000000,0.63903,0.678284,0.491964,0.520088,0.044853,9
7,5785901,1735770300000000,0.660645,0.73432,0.590231,0.607024,0.023141,6
7,5785902,1735770600000000,0.653452,0.703697,0.460526,0.464086,0.000257,8
7,5785903,1735770900000000,0.652768,0.732269,0.551144,0.585227,0.063564,5
7,5785904,1735771200000000,0.211823,0.234088,0.38692,0.403924,0.0,4
7,5785905,1735771500000000,0.206109,0.285862,0.363868,0.390079,0.0,5
7,5785906,1735771800000000,0.24139,0.25581,0.347482,0.384678,0.0,0
7,5785907,1735772100000000,0.198315,0.226589,0.286939,0.317636,0.0,1
7,5785908,1735772400000000,0.237704,0.31253,0.361939,0.383491,0.0,3
7,5785909,1735772700000000,0.231674,0.261317,0.36053,0.382331,0.0,2
7,5785910,1735773000000000,0.213144,0.229931,0.41907,0.453051,0.0,2
7,5785911,1735773300000000,0.229587,0.234346,0.349041,0.381986,0.0,5
7,5785912,1735773600000000,0.217158,0.229074,0.394116,0.401262,0.0,4
7,5785913,1735773900000000,0.200182,0.2286,0.318374,0.343434,0.0,5
7,5785914,1735774200000000,0.200372,0.234071,0.38934,0.423969,0.0,4
7,5785915,1735774500000000,0.231798,0.275194,0.291621,0.323754,0.0,2
7,5785916,1735774800000000,0.230864,0.295951,0.464614,0.469603,0.0,1
7,5785917,1735775100000000,0.224356,0.225429,0.372882,0.39031,0.0,4
7,5785918,1735775400000000,0.212953,0.280242,0.262753,0.283483,0.0,4
7,5785919,1735775700000000,0.216572,0.262752,0.34709,0.357403,0.0,2
7,5785920,1735776000000000,0.21414,0.274658,0.339923,0.367103,0.0,1
7,5785921,1735776300000000,0.188555,0.249113,0.339762,0.358811,0.0,5
7,5785922,1735776600000000,0.221103,0.293359,0.3628,0.374701,0.0,2
7,5785923,1735776900000000,0.229404,0.236875,0.353787,0.367261,0.0,5
7,5785924,1735777200000000,0.221217,0.266938,0.344769,0.379036,0.0,2
7,5785925,1735777500000000,0.251845,0.324567,0.341798,0.376446,0.029251,6
7,5785926,1735777800000000,0.201918,0.259454,0.403543,0.436038,0.0,1
7,5785927,1735778100000000,0.2081,0.215827,0.42088,0.457435,0.0,1
7,5785928,1735778400000000,0.222394,0.271511,0.367655,0.405747,0.0,5
7,5785929,1735778700000000,0.224388,0.288378,0.37783,0.397503,0.0,4
7,5785930,1735779000000000,0.185778,0.207767,0.319969,0.323837,0.0,2
7,5785931,1735779300000000,0.230849,0.281448,0.383638,0.415641,0.0,2
8,5785632,1735689600000000,0.22975,0.262128,0.313072,0.338619,0.0,6
8,5785633,1735689900000000,0.219563,0.248025,0.375434,0.391845,0.0,2
8,5785634,1735690200000000,0.212808,0.238481,0.372755,0.406541,0.0,3
8,5785635,1735690500000000,0.200823,0.279258,0.353117,0.370273,0.0,2
8,5785636,1735690800000000,0.199631,0.245365,0.409113,0.433724,0.0,4
8,5785637,1735691100000000,0.226247,0.305601,0.389462,0.405378,0.0,1
8,5785638,1735691400000000,0.21902,0.246507,0.453676,0.463917,0.0,3
8,5785639,1735691700000000,0.212521,0.245638,0.418393,0.437246,0.0,3
8,5785640,1735692000000000,0.231967,0.248908,0.435776,0.464596,0.0,4
8,5785641,1735692300000000,0.216391,0.25082,0.32777,0.365883,0.0,5
8,5785642,1735692600000000,0.203563,0.208523,0.339004,0.34069,0.0,3
8,5785643,1735692900000000,0.215203,0.215248,0.346373,0.367647,0.0,5
8,5785644,1735693200000000,0.234771,0.271017,0.435095,0.460533,0.0,2
8,5785645,1735693500000000,0.201577,0.261259,0.331865,0.335294,0.0,3
8,5785646,1735693800000000,0.223767,0.258732,0.340801,0.373968,0.0,2
8,5785647,1735694100000000,0.219002,0.260443,0.331797,0.342835,0.0,5
8,5785648,1735694400000000,0.206305,0.241955,0.482328,0.517325,0.0,5
8,5785649,1735694700000000,0.21472,0.256864,0.369463,0.391567,0.0,3
8,5785650,1735695000000000,0.19171,0.253758,0.388294,0.394377,0.0,5
8,5785651,1735695300000000,0.221974,0.286276,0.332066,0.361635,0.0,3
8,5785652,1735695600000000,0.195435,0.262479,0.406773,0.413062,0.0,5
8,5785653,1735695900000000,0.239304,0.256298,0.31281,0.341625,0.0,6
8,5785654,1735696200000000,0.218344,0.254972,0.33726,0.369588,0.0,1
8,5785655,1735696500000000,0.209707,0.276188,0.344143,0.367164,0.0,1
8,5785656,1735696800000000,0.24089,0.31624,0.393066,0.40391,0.0,6
8,5785657,1735697100000000,0.201427,0.244865,0.338776,0.35627,0.0,3
8,5785658,1735697400000000,0.206542,0.245982,0.43325,0.45437,0.0,3
8,5785659,1735697700000000,0.187074,0.248241,0.385605,0.412236,0.0,4
8,5785660,1735698000000000,0.243571,0.322907,0.357666,0.383023,0.0,0
8,5785661,1735698300000000,0.253712,0.287786,0.428704,0.444721,0.014322,1
8,5785662,1735698600000000,0.189875,0.203083,0.350725,0.381052,0.0,1
8,5785663,1735698900000000,0.205316,0.272061,0.348243,0.3791,0.0,3
8,5785664,1735699200000000,0.221257,0.278091,0.413272,0.441126,0.0,4
8,5785665,1735699500000000,0.210717,0.222324,0.275638,0.286524,0.0,2
8,5785666,1735699800000000,0.219436,0.245317,0.406195,0.424971,0.0,4
8,5785667,1735700100000000,0.217883,0.262141,0.347735,0.365046,0.0,4
8,5785668,1735700400000000,0.227336,0.285853,0.350983,0.383655,0.0,4
8,5785669,1735700700000000,0.202703,0.265154,0.449271,0.481599,0.0,1
8,5785670,1735701000000000,0.223468,0.235926,0.356965,0.391608,0.0,5
8,5785671,1735701300000000,0.19991,0.21725,0.408205,0.417452,0.0,4
8,5785672,1735701600000000,0.212587,0.272116,0.385575,0.415513,0.0,5
8,5785673,1735701900000000,0.188738,0.198027,0.381378,0.416194,0.0,2
8,5785674,1735702200000000,0.212718,0.252571,0.36443,0.371089,0.0,3
8,5785675,1735702500000000,0.209691,0.25337,0.361283,0.362881,0.0,2
8,5785676,1735702800000000,0.236984,0.264133,0.444064,0.448284,0.0,1
8,5785677,1735703100000000,0.218933,0.28264,0.413845,0.438093,0.0,6
8,5785678,1735703400000000,0.222205,0.226638,0.357785,0.37465,0.0,0
8,5785679,1735703700000000,0.219596,0.281791,0.335024,0.342826,0.0,5
8,5785680,1735704000000000,0.181676,0.233359,0.340208,0.36134,0.0,3
8,5785681,1735704300000000,0.184055,0.224632,0.403679,0.4351,0.0,5
8,5785682,1735704600000000,0.214264,0.284054,0.42214,0.456373,0.0,2
8,5785683,1735704900000000,0.225014,0.241194,0.400953,0.431022,0.0,3
8,5785684,1735705200000000,0.215772,0.279834,0.31085,0.34627,0.0,3
8,5785685,1735705500000000,0.204447,0.219469,0.401708,0.425875,0.0,7
8,5785686,1735705800000000,0.215674,0.29491,0.427629,0.461112,0.0,4
8,5785687,1735706100000000,0.214112,0.216734,0.381882,0.398569,0.0,3
8,5785688,1735706400000000,0.234022,0.278278,0.4611,0.495199,0.0,3
8,5785689,1735706700000000,0.233014,0.246456,0.328716,0.364549,0.0,2
8,5785690,1735707000000000,0.210039,0.242677,0.400906,0.428362,0.0,2
8,5785691,1735707300000000,0.219101,0.230937,0.335877,0.353119,0.0,4
8,5785692,1735707600000000,0.224972,0.240478,0.421082,0.432349,0.0,8
8,5785693,1735707900000000,0.227644,0.232522,0.40419,0.417197,0.0,7
8,5785694,1735708200000000,0.249747,0.250387,0.459466,0.46476,0.0,3
